Province/State,Country/Region,Lat,Long,Time,Confirmados diarios,Muertos diarios,Recuperados diarios,Suma confirmados,Suma muertos,Suma recuperados,Porcentaje confirmados,Porcentaje muertos,Porcentaje recuperados
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
,Laos,19.85627,102.495496,3/24/20,2,0,,2,0,,0.0,0.0,0.0
,Libya,26.3351,17.228331,3/24/20,1,0,0.0,1,0,0.0,0.0,0.0,0.0
,West Bank and Gaza,31.9522,35.2332,3/24/20,0,0,0.0,59,0,17.0,0.0,0.0,0.0
,Guinea-Bissau,11.8037,-15.1804,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Mali,17.570692,-3.996166000000001,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Saint Kitts and Nevis,17.357822,-62.782998,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/24/20,0,0,,0,0,,0.0,0.0,0.0
Yukon,Canada,64.2823,-135.0,3/24/20,0,0,,0,0,,0.0,0.0,0.0
,Kosovo,42.602636,20.902977,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Burma,21.9162,95.956,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,MS Zaandam,0.0,0.0,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Botswana,-22.3285,24.6849,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Burundi,-3.3731,29.9189,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Sierra Leone,8.460555000000001,-11.779889,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Malawi,-13.254307999999998,34.301525,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,South Sudan,6.877000000000002,31.307,3/24/20,0,0,,0,0,,0.0,0.0,0.0
,Western Sahara,24.2155,-12.8858,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Sao Tome and Principe,0.18636,6.613081,3/24/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Yemen,15.552727,48.516388,3/24/20,0,0,,0,0,,0.0,0.0,0.0
,Afghanistan,33.0,65.0,3/25/20,10,1,1.0,84,2,2.0,13.513513513513514,100.0,100.0
,Albania,41.1533,20.1683,3/25/20,23,0,7.0,146,5,17.0,18.69918699186992,0.0,70.0
,Algeria,28.0339,1.6596,3/25/20,38,2,0.0,302,21,65.0,14.393939393939394,10.526315789473685,0.0
,Andorra,42.5063,1.5218,3/25/20,24,0,0.0,188,1,1.0,14.634146341463415,0.0,0.0
,Angola,-11.2027,17.8739,3/25/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
,Antigua and Barbuda,17.0608,-61.7964,3/25/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
,Argentina,-38.4161,-63.6167,3/25/20,0,2,0.0,387,8,52.0,0.0,33.333333333333336,0.0
,Armenia,40.0691,45.0382,3/25/20,16,0,2.0,265,0,16.0,6.42570281124498,0.0,14.285714285714286
Australian Capital Territory,Australia,-35.4735,149.0124,3/25/20,0,0,0.0,39,0,0.0,0.0,0.0,0.0
New South Wales,Australia,-33.8688,151.2093,3/25/20,211,0,0.0,1029,7,4.0,25.794621026894866,0.0,0.0
Northern Territory,Australia,-12.4634,130.8456,3/25/20,0,0,0.0,6,0,0.0,0.0,0.0,0.0
Queensland,Australia,-28.0167,153.4,3/25/20,46,0,0.0,443,0,8.0,11.586901763224182,0.0,0.0
South Australia,Australia,-34.9285,138.6007,3/25/20,0,0,3.0,170,0,6.0,0.0,0.0,100.0
Tasmania,Australia,-41.4545,145.9707,3/25/20,8,0,0.0,36,0,3.0,28.571428571428573,0.0,0.0
Victoria,Australia,-37.8136,144.9631,3/25/20,55,0,0.0,466,0,97.0,13.38199513381995,0.0,0.0
Western Australia,Australia,-31.9505,115.8605,3/25/20,0,0,1.0,175,1,1.0,0.0,0.0,0.0
,Austria,47.5162,14.5501,3/25/20,305,2,0.0,5588,30,9.0,5.773234904410373,7.142857142857143,0.0
,Azerbaijan,40.1431,47.5769,3/25/20,6,1,0.0,93,2,11.0,6.896551724137931,100.0,0.0
,Bahamas,25.0343,-77.3963,3/25/20,0,0,0.0,5,0,1.0,0.0,0.0,0.0
,Bahrain,26.0275,50.55,3/25/20,27,1,0.0,419,4,177.0,6.887755102040816,33.333333333333336,0.0
,Bangladesh,23.685,90.3563,3/25/20,0,1,2.0,39,5,7.0,0.0,25.0,40.0
,Barbados,13.1939,-59.5432,3/25/20,0,0,0.0,18,0,0.0,0.0,0.0,0.0
,Belarus,53.7098,27.9534,3/25/20,5,0,7.0,86,0,29.0,6.172839506172839,0.0,31.818181818181817
,Belgium,50.8333,4.0,3/25/20,668,56,86.0,4937,178,547.0,15.647692668072148,45.90163934426229,18.655097613882862
,Benin,9.3077,2.3158,3/25/20,0,0,0.0,6,0,0.0,0.0,0.0,0.0
,Bhutan,27.5142,90.4336,3/25/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
,Bolivia,-16.2902,-63.5887,3/25/20,3,0,0.0,32,0,0.0,10.344827586206897,0.0,0.0
,Bosnia and Herzegovina,43.9159,17.6791,3/25/20,10,0,0.0,176,3,2.0,6.024096385542169,0.0,0.0
,Brazil,-14.235,-51.9253,3/25/20,307,13,0.0,2554,59,2.0,13.662661326212728,28.26086956521739,0.0
,Brunei,4.5353,114.7277,3/25/20,5,0,0.0,109,0,2.0,4.8076923076923075,0.0,0.0
,Bulgaria,42.7339,25.4858,3/25/20,24,0,1.0,242,3,4.0,11.009174311926605,0.0,33.333333333333336
,Burkina Faso,12.2383,-1.5616,3/25/20,32,0,3.0,146,4,10.0,28.07017543859649,0.0,42.857142857142854
,Cabo Verde,16.5388,-23.0418,3/25/20,1,0,0.0,4,1,0.0,33.333333333333336,0.0,0.0
,Cambodia,11.55,104.9167,3/25/20,5,0,6.0,96,0,10.0,5.4945054945054945,0.0,150.0
,Cameroon,3.848,11.5021,3/25/20,9,1,,75,1,,13.636363636363637,0.0,0.0
Alberta,Canada,53.9333,-116.5765,3/25/20,0,1,,359,2,,0.0,100.0,0.0
British Columbia,Canada,49.2827,-123.1207,3/25/20,0,0,,617,13,,0.0,0.0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/25/20,0,0,,13,0,,0.0,0.0,0.0
Manitoba,Canada,53.7609,-98.8139,3/25/20,14,0,,35,0,,66.66666666666667,0.0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/25/20,0,0,,18,0,,0.0,0.0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/25/20,0,0,,35,0,,0.0,0.0,0.0
Nova Scotia,Canada,44.682,-63.7443,3/25/20,17,0,,68,0,,33.333333333333336,0.0,0.0
Ontario,Canada,51.2538,-85.3232,3/25/20,100,1,,688,8,,17.006802721088434,14.285714285714286,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/25/20,2,0,,5,0,,66.66666666666667,0.0,0.0
Quebec,Canada,52.9399,-73.5491,3/25/20,329,1,,1342,6,,32.477788746298124,20.0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/25/20,0,0,,72,0,,0.0,0.0,0.0
,Central African Republic,6.6111,20.9394,3/25/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
,Chad,15.4542,18.7322,3/25/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
,Chile,-35.6751,-71.543,3/25/20,220,1,5.0,1142,3,22.0,23.86117136659436,50.0,29.41176470588235
Anhui,China,31.8257,117.2264,3/25/20,0,0,0.0,990,6,984.0,0.0,0.0,0.0
Beijing,China,40.1824,116.4142,3/25/20,3,0,2.0,561,8,403.0,0.5376344086021505,0.0,0.49875311720698257
Chongqing,China,30.0572,107.874,3/25/20,0,0,0.0,578,6,570.0,0.0,0.0,0.0
Fujian,China,26.0789,117.9874,3/25/20,4,0,0.0,322,1,295.0,1.2578616352201257,0.0,0.0
Gansu,China,37.8099,101.0583,3/25/20,0,0,0.0,136,2,119.0,0.0,0.0,0.0
Guangdong,China,23.3417,113.4244,3/25/20,5,0,3.0,1433,8,1336.0,0.35014005602240894,0.0,0.2250562640660165
Guangxi,China,23.8298,108.7881,3/25/20,0,0,0.0,254,2,250.0,0.0,0.0,0.0
Guizhou,China,26.8154,106.8748,3/25/20,0,0,0.0,147,2,144.0,0.0,0.0,0.0
Hainan,China,19.1959,109.7453,3/25/20,0,0,0.0,168,6,168.0,0.0,0.0,0.0
Hebei,China,39.549,116.1306,3/25/20,0,0,0.0,319,6,310.0,0.0,0.0,0.0
Heilongjiang,China,47.862,127.7615,3/25/20,0,0,,484,13,,0.0,0.0,0.0
Henan,China,33.882,113.614,3/25/20,0,0,,1274,22,,0.0,0.0,0.0
Hong Kong,China,22.3,114.2,3/25/20,24,0,1.0,410,4,102.0,6.217616580310881,0.0,0.9900990099009901
Hubei,China,30.9756,112.2707,3/25/20,0,3,487.0,67801,3163,60811.0,0.0,0.0949367088607595,0.8073072077448445
Hunan,China,27.6104,111.7088,3/25/20,0,0,0.0,1018,4,1014.0,0.0,0.0,0.0
Inner Mongolia,China,44.0935,113.9448,3/25/20,2,0,0.0,77,1,74.0,2.6666666666666665,0.0,0.0
Jiangsu,China,32.9711,119.455,3/25/20,2,0,0.0,638,0,631.0,0.31446540880503143,0.0,0.0
Jiangxi,China,27.614,115.7221,3/25/20,0,0,0.0,936,1,934.0,0.0,0.0,0.0
Jilin,China,43.6661,126.1923,3/25/20,1,0,0.0,94,1,92.0,1.075268817204301,0.0,0.0
Liaoning,China,41.2956,122.6085,3/25/20,0,0,0.0,127,2,124.0,0.0,0.0,0.0
Macau,China,22.1667,113.55,3/25/20,5,0,0.0,30,0,10.0,20.0,0.0,0.0
Ningxia,China,37.2692,106.1655,3/25/20,0,0,0.0,75,0,75.0,0.0,0.0,0.0
Qinghai,China,35.7452,95.9956,3/25/20,0,0,0.0,18,0,18.0,0.0,0.0,0.0
Shaanxi,China,35.1917,108.8701,3/25/20,1,0,0.0,250,3,240.0,0.40160642570281124,0.0,0.0
Shandong,China,36.3427,118.1498,3/25/20,1,0,0.0,769,7,752.0,0.13020833333333334,0.0,0.0
Shanghai,China,31.202,121.4491,3/25/20,19,1,,433,5,,4.5893719806763285,25.0,0.0
Shanxi,China,37.5777,112.2922,3/25/20,0,0,0.0,134,0,133.0,0.0,0.0,0.0
Sichuan,China,30.6171,102.7103,3/25/20,2,0,0.0,547,3,536.0,0.3669724770642202,0.0,0.0
Tianjin,China,39.3054,117.323,3/25/20,0,0,0.0,145,3,133.0,0.0,0.0,0.0
Tibet,China,31.6927,88.0924,3/25/20,0,0,0.0,1,0,1.0,0.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,3/25/20,0,0,0.0,76,3,73.0,0.0,0.0,0.0
Yunnan,China,24.974,101.487,3/25/20,0,0,,176,2,,0.0,0.0,0.0
Zhejiang,China,29.1832,120.0934,3/25/20,1,0,0.0,1241,1,1221.0,0.08064516129032258,0.0,0.0
,Colombia,4.5709,-74.2973,3/25/20,92,1,2.0,470,4,8.0,24.33862433862434,33.333333333333336,33.333333333333336
,Congo (Brazzaville),-4.0383,21.7587,3/25/20,0,0,0.0,4,0,0.0,0.0,0.0,0.0
,Congo (Kinshasa),-4.0383,21.7587,3/25/20,3,0,0.0,48,2,0.0,6.666666666666667,0.0,0.0
,Costa Rica,9.7489,-83.7534,3/25/20,24,0,0.0,201,2,2.0,13.559322033898304,0.0,0.0
,Cote d'Ivoire,7.54,-5.5471,3/25/20,7,0,1.0,80,0,3.0,9.58904109589041,0.0,50.0
,Croatia,45.1,15.2,3/25/20,60,0,17.0,442,1,22.0,15.706806282722512,0.0,340.0
,Diamond Princess,0.0,0.0,3/25/20,0,0,262.0,712,10,587.0,0.0,0.0,80.61538461538461
,Cuba,22.0,-80.0,3/25/20,9,0,0.0,57,1,1.0,18.75,0.0,0.0
,Cyprus,35.1264,33.4299,3/25/20,8,0,0.0,132,3,3.0,6.451612903225806,0.0,0.0
,Czechia,49.8175,15.473,3/25/20,260,3,,1654,6,,18.65136298421808,100.0,0.0
Faroe Islands,Denmark,61.8926,-6.9118,3/25/20,10,0,5.0,132,0,38.0,8.19672131147541,0.0,15.151515151515152
Greenland,Denmark,71.7069,-42.6043,3/25/20,1,0,0.0,6,0,2.0,20.0,0.0,0.0
,Denmark,56.2639,9.5018,3/25/20,133,2,0.0,1724,34,1.0,8.359522313010686,6.25,0.0
,Djibouti,11.8251,42.5903,3/25/20,8,0,0.0,11,0,0.0,266.6666666666667,0.0,0.0
,Dominican Republic,18.7357,-70.1627,3/25/20,80,4,0.0,392,10,3.0,25.641025641025642,66.66666666666667,0.0
,Ecuador,-1.8312,-78.1834,3/25/20,91,1,0.0,1173,28,3.0,8.410351201478743,3.7037037037037037,0.0
,Egypt,26.0,30.0,3/25/20,54,1,15.0,456,21,95.0,13.432835820895523,5.0,18.75
,El Salvador,13.7942,-88.8965,3/25/20,4,0,0.0,9,0,0.0,80.0,0.0,0.0
,Equatorial Guinea,1.5,10.0,3/25/20,0,0,0.0,9,0,0.0,0.0,0.0,0.0
,Eritrea,15.1794,39.7823,3/25/20,3,0,0.0,4,0,0.0,300.0,0.0,0.0
,Estonia,58.5953,25.0136,3/25/20,35,1,1.0,404,1,8.0,9.48509485094851,0.0,14.285714285714286
,Eswatini,-26.5225,31.4659,3/25/20,0,0,0.0,4,0,0.0,0.0,0.0,0.0
,Ethiopia,9.145,40.4897,3/25/20,0,0,0.0,12,0,4.0,0.0,0.0,0.0
,Fiji,-17.7134,178.065,3/25/20,1,0,0.0,5,0,0.0,25.0,0.0,0.0
,Finland,64.0,26.0,3/25/20,88,2,0.0,880,3,10.0,11.11111111111111,200.0,0.0
French Guiana,France,3.9339,-53.1258,3/25/20,5,0,0.0,28,0,6.0,21.73913043478261,0.0,0.0
French Polynesia,France,-17.6797,149.4068,3/25/20,0,0,0.0,25,0,0.0,0.0,0.0,0.0
Guadeloupe,France,16.25,-61.5833,3/25/20,11,0,0.0,73,1,0.0,17.741935483870968,0.0,0.0
Mayotte,France,-12.8275,45.1662,3/25/20,0,0,0.0,36,0,0.0,0.0,0.0,0.0
New Caledonia,France,-20.9043,165.618,3/25/20,4,0,0.0,14,0,0.0,40.0,0.0,0.0
Reunion,France,-21.1351,55.2471,3/25/20,17,0,0.0,111,0,1.0,18.085106382978722,0.0,0.0
Saint Barthelemy,France,17.9,-62.8333,3/25/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
St Martin,France,18.0708,-63.0501,3/25/20,3,0,0.0,11,0,0.0,37.5,0.0,0.0
Martinique,France,14.6415,-61.0242,3/25/20,9,0,0.0,66,1,0.0,15.789473684210526,0.0,0.0
,France,46.2276,2.2137,3/25/20,2929,231,657.0,25233,1331,3900.0,13.132173601147777,21.0,20.259019426456984
,Gabon,-0.8037,11.6094,3/25/20,0,0,0.0,6,1,0.0,0.0,0.0,0.0
,Gambia,13.4432,-15.3101,3/25/20,0,0,0.0,3,1,0.0,0.0,0.0,0.0
,Georgia,42.3154,43.3569,3/25/20,5,0,1.0,75,0,10.0,7.142857142857143,0.0,11.11111111111111
,Germany,51.0,9.0,3/25/20,4337,49,304.0,37323,206,3547.0,13.148002182744195,31.21019108280255,9.374036386062288
,Ghana,7.9465,-1.0232,3/25/20,40,2,0.0,93,4,0.0,75.47169811320755,100.0,0.0
,Greece,39.0742,21.8243,3/25/20,78,2,7.0,821,22,36.0,10.497981157469717,10.0,24.137931034482758
,Guatemala,15.7835,-90.2308,3/25/20,3,0,4.0,24,1,4.0,14.285714285714286,0.0,0.0
,Guinea,9.9456,-9.6966,3/25/20,0,0,0.0,4,0,0.0,0.0,0.0,0.0
,Guyana,5.0,-58.75,3/25/20,0,0,0.0,20,1,0.0,0.0,0.0,0.0
,Haiti,18.9712,-72.2852,3/25/20,1,0,0.0,8,0,0.0,14.285714285714286,0.0,0.0
,Holy See,41.9029,12.4534,3/25/20,0,0,0.0,4,0,0.0,0.0,0.0,0.0
,Honduras,15.2,-86.2419,3/25/20,6,0,0.0,36,0,0.0,20.0,0.0,0.0
,Hungary,47.1625,19.5033,3/25/20,39,1,0.0,226,10,21.0,20.855614973262032,11.11111111111111,0.0
,Iceland,64.9631,-19.0208,3/25/20,89,0,5.0,737,5,56.0,13.734567901234568,0.0,9.803921568627452
,India,21.0,78.0,3/25/20,121,2,3.0,657,12,43.0,22.574626865671643,20.0,7.5
,Indonesia,-0.7893,113.9213,3/25/20,104,3,1.0,790,58,31.0,15.160349854227405,5.454545454545454,3.3333333333333335
,Iran,32.0,53.0,3/25/20,2206,143,712.0,27017,2077,9625.0,8.891217605094514,7.394002068252327,7.988331650398295
,Iraq,33.0,44.0,3/25/20,30,2,28.0,346,29,103.0,9.49367088607595,7.407407407407407,37.333333333333336
,Ireland,53.1424,-7.6921,3/25/20,235,2,0.0,1564,9,5.0,17.682468021068473,28.571428571428573,0.0
,Israel,31.0,35.0,3/25/20,1131,2,5.0,2369,5,58.0,91.35702746365105,66.66666666666667,9.433962264150944
,Italy,43.0,12.0,3/25/20,5210,683,1036.0,74386,7503,9362.0,7.531513819821903,10.014662756598241,12.442949795820322
